city,ward,issue_type,reported_date,acknowledged_date,action_start_date,resolved_date,status,resolution_time_days,source_file
bengaluru,electronic city,sewage issue,2023-12-12,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,sewage issue,2023-12-12,2023-12-14 00:00:00,2023-12-15 00:00:00,2023-12-31 00:00:00,resolved,19.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,sewage issue,2023-12-12,2023-12-13 00:00:00,2023-12-18 00:00:00,2024-01-06 00:00:00,resolved,25.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,broken streetlight,2023-12-13,2023-12-14 00:00:00,2023-12-18 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,sewage issue,2023-12-13,2023-12-15 00:00:00,2023-12-19 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,sewage issue,2023-12-14,2023-12-14 00:00:00,2023-12-19 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,water supply issue,2023-12-14,2023-12-16 00:00:00,2023-12-21 00:00:00,2023-12-23 00:00:00,resolved,9.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,damaged footpath,2023-12-14,2023-12-15 00:00:00,2023-12-19 00:00:00,2024-01-24 00:00:00,resolved,41.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2023-12-14,2023-12-17 00:00:00,2023-12-22 00:00:00,2023-12-31 00:00:00,resolved,17.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,broken streetlight,2023-12-15,2023-12-15 00:00:00,2023-12-19 00:00:00,2024-01-17 00:00:00,resolved,33.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,pothole,2023-12-15,2023-12-17 00:00:00,2023-12-22 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,garbage overflow,2023-12-15,2023-12-16 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,pothole,2023-12-15,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,sewage issue,2023-12-16,2023-12-18 00:00:00,2023-12-23 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,broken streetlight,2023-12-16,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,broken streetlight,2023-12-16,2023-12-16 00:00:00,2023-12-17 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,pothole,2023-12-16,2023-12-19 00:00:00,2023-12-21 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,water supply issue,2023-12-16,2023-12-18 00:00:00,2023-12-21 00:00:00,2023-12-30 00:00:00,resolved,14.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,pothole,2023-12-17,2023-12-17 00:00:00,2023-12-21 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,damaged footpath,2023-12-17,2023-12-18 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,garbage overflow,2023-12-17,2023-12-17 00:00:00,2023-12-18 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,garbage overflow,2023-12-18,2023-12-21 00:00:00,2023-12-26 00:00:00,2024-01-08 00:00:00,resolved,21.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,broken streetlight,2023-12-18,2023-12-19 00:00:00,2023-12-20 00:00:00,2024-01-11 00:00:00,resolved,24.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,sewage issue,2023-12-18,2023-12-20 00:00:00,2023-12-23 00:00:00,2024-01-14 00:00:00,resolved,27.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2023-12-19,2023-12-19 00:00:00,2023-12-22 00:00:00,2024-01-01 00:00:00,resolved,13.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2023-12-19,2023-12-20 00:00:00,2023-12-25 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,broken streetlight,2023-12-19,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2023-12-19,2023-12-20 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,water supply issue,2023-12-19,2023-12-22 00:00:00,2023-12-26 00:00:00,2023-12-28 00:00:00,resolved,9.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,garbage overflow,2023-12-19,2023-12-19 00:00:00,2023-12-24 00:00:00,2024-01-10 00:00:00,resolved,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,broken streetlight,2023-12-19,2023-12-20 00:00:00,2023-12-23 00:00:00,2024-01-13 00:00:00,resolved,25.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,pothole,2023-12-19,2023-12-22 00:00:00,2023-12-27 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,damaged footpath,2023-12-19,2023-12-22 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,water supply issue,2023-12-20,2023-12-22 00:00:00,2023-12-23 00:00:00,2023-12-29 00:00:00,resolved,9.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,water supply issue,2023-12-20,2023-12-23 00:00:00,2023-12-27 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,broken streetlight,2023-12-21,2023-12-24 00:00:00,2023-12-29 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,pothole,2023-12-21,2023-12-21 00:00:00,2023-12-26 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,pothole,2023-12-21,2023-12-24 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,sewage issue,2023-12-22,2023-12-23 00:00:00,2023-12-27 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,garbage overflow,2023-12-22,2023-12-22 00:00:00,2023-12-24 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,water supply issue,2023-12-22,2023-12-23 00:00:00,2023-12-25 00:00:00,2024-01-04 00:00:00,resolved,13.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,broken streetlight,2023-12-22,2023-12-24 00:00:00,2023-12-27 00:00:00,2024-01-18 00:00:00,resolved,27.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,garbage overflow,2023-12-22,2023-12-23 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,broken streetlight,2023-12-23,2023-12-26 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,pothole,2023-12-23,2023-12-25 00:00:00,2023-12-29 00:00:00,2024-01-12 00:00:00,resolved,20.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2023-12-23,2023-12-24 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,water supply issue,2023-12-24,2023-12-24 00:00:00,2023-12-26 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,broken streetlight,2023-12-25,2023-12-27 00:00:00,2023-12-31 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,water supply issue,2023-12-25,2023-12-27 00:00:00,2023-12-31 00:00:00,2024-01-10 00:00:00,resolved,16.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,pothole,2023-12-26,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2023-12-26,2023-12-29 00:00:00,2024-01-02 00:00:00,2024-01-09 00:00:00,resolved,14.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,broken streetlight,2023-12-27,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2023-12-27,2023-12-27 00:00:00,2023-12-30 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2023-12-28,2023-12-30 00:00:00,2024-01-04 00:00:00,2024-01-28 00:00:00,resolved,31.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,broken streetlight,2023-12-28,2023-12-28 00:00:00,2023-12-31 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,sewage issue,2023-12-28,2023-12-30 00:00:00,2024-01-04 00:00:00,2024-01-14 00:00:00,resolved,17.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,garbage overflow,2023-12-28,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,damaged footpath,2023-12-29,2023-12-29 00:00:00,2024-01-01 00:00:00,2024-01-29 00:00:00,resolved,31.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2023-12-29,2023-12-30 00:00:00,2024-01-02 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,garbage overflow,2023-12-29,2023-12-30 00:00:00,2024-01-04 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,garbage overflow,2023-12-29,2023-12-29 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,garbage overflow,2023-12-29,2023-12-30 00:00:00,2024-01-02 00:00:00,2024-01-26 00:00:00,resolved,28.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,garbage overflow,2023-12-29,2024-01-01 00:00:00,2024-01-05 00:00:00,2024-01-11 00:00:00,resolved,13.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,garbage overflow,2023-12-29,2023-12-29 00:00:00,2024-01-03 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,sewage issue,2023-12-30,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,water supply issue,2023-12-31,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,damaged footpath,2023-12-31,2024-01-02 00:00:00,2024-01-03 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,broken streetlight,2023-12-31,2024-01-01 00:00:00,2024-01-03 00:00:00,2024-01-08 00:00:00,resolved,8.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,broken streetlight,2023-12-31,2024-01-02 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,pothole,2023-12-31,2024-01-03 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,garbage overflow,2023-12-31,2023-12-31 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,damaged footpath,2023-12-31,2024-01-01 00:00:00,2024-01-04 00:00:00,2024-01-15 00:00:00,resolved,15.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,garbage overflow,2023-12-31,2024-01-03 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,pothole,2023-12-31,2023-12-31 00:00:00,2024-01-01 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,garbage overflow,2023-12-31,2024-01-01 00:00:00,2024-01-03 00:00:00,2024-01-24 00:00:00,resolved,24.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,broken streetlight,2024-01-01,2024-01-03 00:00:00,2024-01-07 00:00:00,2024-02-02 00:00:00,resolved,32.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,water supply issue,2024-01-01,2024-01-02 00:00:00,2024-01-04 00:00:00,2024-01-07 00:00:00,resolved,6.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,water supply issue,2024-01-02,2024-01-02 00:00:00,2024-01-03 00:00:00,2024-01-08 00:00:00,resolved,6.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,water supply issue,2024-01-02,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,pothole,2024-01-03,2024-01-05 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,pothole,2024-01-03,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2024-01-03,2024-01-04 00:00:00,2024-01-05 00:00:00,2024-01-08 00:00:00,resolved,5.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2024-01-03,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,sewage issue,2024-01-04,2024-01-05 00:00:00,2024-01-08 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2024-01-04,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,sewage issue,2024-01-04,2024-01-06 00:00:00,2024-01-11 00:00:00,2024-02-01 00:00:00,resolved,28.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,damaged footpath,2024-01-04,2024-01-06 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2024-01-06,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2024-01-06,2024-01-07 00:00:00,2024-01-08 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,broken streetlight,2024-01-06,2024-01-09 00:00:00,2024-01-11 00:00:00,2024-02-02 00:00:00,resolved,27.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,broken streetlight,2024-01-06,2024-01-09 00:00:00,2024-01-14 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,broken streetlight,2024-01-07,2024-01-09 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,broken streetlight,2024-01-07,2024-01-09 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,sewage issue,2024-01-07,2024-01-07 00:00:00,2024-01-09 00:00:00,2024-02-16 00:00:00,resolved,40.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,pothole,2024-01-08,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,broken streetlight,2024-01-08,2024-01-09 00:00:00,2024-01-12 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,pothole,2024-01-08,2024-01-10 00:00:00,2024-01-12 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,water supply issue,2024-01-09,2024-01-11 00:00:00,2024-01-16 00:00:00,2024-01-19 00:00:00,resolved,10.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,pothole,2024-01-09,2024-01-12 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2024-01-09,2024-01-09 00:00:00,2024-01-11 00:00:00,2024-02-22 00:00:00,resolved,44.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2024-01-09,2024-01-12 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,sewage issue,2024-01-10,2024-01-13 00:00:00,2024-01-18 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,water supply issue,2024-01-10,2024-01-11 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,garbage overflow,2024-01-11,2024-01-13 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,garbage overflow,2024-01-11,2024-01-11 00:00:00,2024-01-12 00:00:00,2024-01-19 00:00:00,resolved,8.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,pothole,2024-01-11,2024-01-11 00:00:00,2024-01-13 00:00:00,2024-02-12 00:00:00,resolved,32.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,pothole,2024-01-12,2024-01-15 00:00:00,2024-01-20 00:00:00,2024-02-03 00:00:00,resolved,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,pothole,2024-01-12,2024-01-13 00:00:00,2024-01-18 00:00:00,2024-02-13 00:00:00,resolved,32.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,garbage overflow,2024-01-13,2024-01-16 00:00:00,2024-01-20 00:00:00,2024-02-15 00:00:00,resolved,33.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,sewage issue,2024-01-13,2024-01-15 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,broken streetlight,2024-01-13,2024-01-16 00:00:00,2024-01-17 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,garbage overflow,2024-01-13,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,pothole,2024-01-13,2024-01-16 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,sewage issue,2024-01-14,2024-01-15 00:00:00,2024-01-18 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,sewage issue,2024-01-14,2024-01-17 00:00:00,2024-01-20 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2024-01-14,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,pothole,2024-01-15,2024-01-18 00:00:00,2024-01-21 00:00:00,2024-01-26 00:00:00,resolved,11.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,damaged footpath,2024-01-15,2024-01-17 00:00:00,2024-01-19 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,water supply issue,2024-01-15,2024-01-16 00:00:00,2024-01-21 00:00:00,2024-01-25 00:00:00,resolved,10.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,garbage overflow,2024-01-15,2024-01-17 00:00:00,2024-01-22 00:00:00,2024-02-17 00:00:00,resolved,33.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2024-01-16,2024-01-17 00:00:00,2024-01-18 00:00:00,2024-03-02 00:00:00,resolved,46.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,garbage overflow,2024-01-16,2024-01-16 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2024-01-16,2024-01-19 00:00:00,2024-01-20 00:00:00,2024-02-15 00:00:00,resolved,30.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2024-01-16,2024-01-16 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,water supply issue,2024-01-16,2024-01-18 00:00:00,2024-01-22 00:00:00,2024-01-26 00:00:00,resolved,10.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,damaged footpath,2024-01-17,2024-01-19 00:00:00,2024-01-23 00:00:00,2024-02-25 00:00:00,resolved,39.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,sewage issue,2024-01-17,2024-01-17 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2024-01-17,2024-01-17 00:00:00,2024-01-20 00:00:00,2024-01-30 00:00:00,resolved,13.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,damaged footpath,2024-01-18,2024-01-21 00:00:00,2024-01-26 00:00:00,2024-03-04 00:00:00,resolved,46.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,pothole,2024-01-18,2024-01-19 00:00:00,2024-01-20 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,garbage overflow,2024-01-18,2024-01-18 00:00:00,2024-01-21 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,sewage issue,2024-01-18,2024-01-20 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,garbage overflow,2024-01-19,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,pothole,2024-01-19,2024-01-22 00:00:00,2024-01-27 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,damaged footpath,2024-01-19,2024-01-19 00:00:00,2024-01-24 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,sewage issue,2024-01-19,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,broken streetlight,2024-01-20,2024-01-20 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,water supply issue,2024-01-20,2024-01-22 00:00:00,2024-01-24 00:00:00,2024-01-28 00:00:00,resolved,8.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,water supply issue,2024-01-20,2024-01-23 00:00:00,2024-01-25 00:00:00,2024-02-03 00:00:00,resolved,14.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,sewage issue,2024-01-21,2024-01-22 00:00:00,2024-01-25 00:00:00,2024-03-10 00:00:00,resolved,49.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,sewage issue,2024-01-21,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,pothole,2024-01-22,2024-01-23 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,broken streetlight,2024-01-22,2024-01-25 00:00:00,2024-01-27 00:00:00,2024-02-25 00:00:00,resolved,34.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,damaged footpath,2024-01-22,2024-01-23 00:00:00,2024-01-28 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,sewage issue,2024-01-22,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2024-01-22,2024-01-23 00:00:00,2024-01-24 00:00:00,2024-02-03 00:00:00,resolved,12.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,broken streetlight,2024-01-22,2024-01-22 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
